canonical_id,year,gate,gate_reason,audit_class,audit_note,call,title
doi:103390nu13082801,2021,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Omega-7 Mixed Fatty Acid Supplementation Fails to Reduce Serum Inflammatory Biomarkers: A Placebo-Controlled, Double-Blind Randomized Crossover Trial."
doi:103390nu14050916,2022,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Tapioca Resistant Maltodextrin as a Carbohydrate Source of Oral Nutrition Supplement (ONS) on Metabolic Indicators: A Clinical Trial.
doi:103390nu14091721,2022,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Perilla Fruit Oil-Fortified Soybean Milk Intake Alters Levels of Serum Triglycerides and Antioxidant Status, and Influences Phagocytotic Activity among Healthy Subjects: A Randomized Placebo-Controlle"
doi:103390nu14102099,2022,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Effect of Dietary Supplementation with Eufortyn<sup>®</sup> Colesterolo Plus on Serum Lipids, Endothelial Reactivity, Indexes of Non-Alcoholic Fatty Liver Disease and Systemic Inflammation in Healthy "
doi:103390nu14193922,2022,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Sixteen-Week Vitamin D<sub>3</sub> Supplementation Increases Peripheral T Cells in Overweight Black Individuals: Post hoc Analysis of a Randomized, Double-Blinded, Placebo-Controlled Trial."
doi:103390nu14235079,2022,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Investigating the Effects of a Multinutrient Supplement on Cognition, Mood and Biochemical Markers in Middle-Aged Adults with 'Optimal' and 'Sub-Optimal' Diets: A Randomized Double Blind Placebo Contr"
doi:103390nu15061365,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Neither Chia Flour nor Whey Protein Supplementation Further Improves Body Composition or Strength Gains after a Resistance Training Program in Young Subjects with a Habitual High Daily Protein Intake.
doi:103390nu15102316,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"The Efficacy of New Zealand Greenshell™ Mussel Powder Supplementation in Supporting Muscle Recovery Following Eccentric Exercise-Induced Muscle Damage in Healthy, Untrained Adult Males."
doi:103390nu15112442,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Inflammatory Mediators and Type 2 Diabetes Risk Factors before and in Response to Lifestyle Intervention among Latino Adolescents with Obesity.
doi:103390nu15204396,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effects of Zinc Supplementation on Inflammatory and Cognitive Parameters in Middle-Aged Women with Overweight or Obesity.
doi:103390nu15214555,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,The Effect of Dietary Supplementation with Plant Sterols on Total and LDL-Cholesterol in Plasma Is Affected by Adherence to Mediterranean Diet: Insights from the DESCO Randomized Clinical Study.
doi:103390nu15224806,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Chronic Thermogenic Dietary Supplement Consumption: Effects on Body Composition, Anthropometrics, and Metabolism."
doi:103390nu16040489,2024,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Formulated Palmitoylethanolamide Supplementation Improves Parameters of Cognitive Function and BDNF Levels in Young, Healthy Adults: A Randomised Cross-Over Trial."
doi:103390nu16101400,2024,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Individualized Supplementation of Immunoactive Micronutrients and Severity of Upper Respiratory Infection Symptoms-A Randomized Intervention Study.
doi:103390nu16101504,2024,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Effects of Mediterranean Diet, Curcumin, and Resveratrol on Mild-to-Moderate Active Ulcerative Colitis: A Multicenter Randomized Clinical Trial."
doi:103390nu17030463,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Enhancement of Lower Limb Muscle Strength and Reduction of Inflammation in the Elderly: A Randomized, Double-Blind Clinical Trial Comparing &lt;i&gt;Lacticaseibacillus paracasei&lt;/i&gt; PS23 Probiot"
doi:103390nu17040652,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Psychobiotic Protection of Nutritional Supplements and Probiotics in Patients Undergoing Hemodialysis: A Randomized Trial.
doi:103390nu17081374,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Dark Chocolate Mitigates Premenstrual Performance Impairments and Muscle Soreness in Female CrossFit&lt;sup&gt;®&lt;/sup&gt; Athletes: Evidence from a Menstrual-Phase-Specific Trial.
doi:103390nu17091431,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Dietary Nucleotides Enhance Neurogenesis, Cognitive Capacity, Muscle Function, and Body Composition in Older Adults: A Randomized, Triple-Blind, Controlled Clinical Trial."
doi:103390nu17111941,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effects of Oral Nutrition Supplementation with or Without Multi-Domain Intervention Program on Cognitive Function and Overall Health in Older Adults: A Randomized Controlled Trial.
doi:103390nu17132072,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Benefits of Short-Term (4-Week) Daily Walnut Consumption in Middle-Aged Adults at Risk for Metabolic Syndrome: Outcomes of a Randomized Controlled Trial.
doi:103390nu17183008,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,A 12-Week Randomized Controlled Trial of Nutrition and Exercise Education with Dietary Supplementation for Sarcopenia Prevention in Korean Baby Boomers.
doi:103390nu17213387,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Probiotic Supplementation Enhances the Effects of a Nutritional Intervention on Quality of Life in Women with Hashimoto's Thyroiditis-A Double-Blind Randomised Study.
doi:103390nu17233720,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effects of Blueberry Supplementation on Depression and Anxiety Symptoms in a Rural Louisiana Population.
doi:103390nu18020250,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Efficacy and Safety of CKDB-322, a Combination of <i>Lactiplantibacillus plantarum</i> Q180 and <i>Phaeodactylum tricornutum</i>, for Reducing Body Fat and Abdominal Adiposity in Overweight Adults."
doi:103390nu18030521,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Vitamin D in Myalgic Encephalomyelitis/Chronic Fatigue Syndrome After COVID-19 or Vaccination: A Randomized Controlled Trial.
doi:103390nu18040625,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Almond Supplementation Improves Acne Lesions and Skin Microbial Diversity in Adults with Mild to Moderate Acne Vulgaris.
doi:103390nu18050714,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effect of Prebiotic Supplementation With and Without Physiotherapy on Pain and Pain Sensitivity in People with Knee Osteoarthritis.
doi:106061clinics2021e1821,2021,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,In vitro anti-inflammatory effects of vitamin D supplementation may be blurred in hemodialysis patients.
registry:chictrior16008445,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Short-term structured dietary and exercise interventions delay diabetes onset in prediabetic patients: a prospective quasi-experimental study.
registry:ctri201901017201,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Effect of Amla Extract on Body Mass Index, Waist Circumference, Total Body Fat, Visceral Fat, Skeletal Muscle Mass, Body Age, and Related Parameters: A Randomized, Open-Label Clinical Study in Obese P"
registry:isrctn1309319,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effect of Milk Protein and Whey Permeate in Large-Quantity Lipid-Based Nutrient Supplement on Early Child Development among Children with Stunting: A Randomized 2 × 2 Factorial Trial in Uganda.
registry:nct00711971,2019,KEPT,ingredient in title,omega3_trial_title_level,omega-3 named in TITLE,TRUE_POSITIVE,"Effect of prenatal EPA and DHA on maternal and cord blood insulin sensitivity: a secondary analysis of the mothers, omega 3, and mental health study."
registry:nct00970866,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effect of Small-Quantity Lipid-Based Nutrient Supplementation on Children's Cortisol Concentration.
registry:nct01050556,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Metabolic Signature of Arsenic Exposure and Metabolism: The Folic Acid and Creatine Trial.
registry:nct01240512,2021,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effects of Vitamin D Supplementation on Cardiovascular and Glycemic Biomarkers.
registry:nct01351805,2022,KEPT,ingredient in title,omega3_trial_title_level,omega-3 named in TITLE,TRUE_POSITIVE,Vitamin D and marine omega 3 fatty acid supplementation and incident autoimmune disease: VITAL randomized controlled trial.
registry:nct01463813,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,The Effect of Vitamin D3 Supplementation on the Incidence of Diagnosed Dementia Among Healthy Older Adults-The Finnish Vitamin D Trial.
registry:nct01513252,2023,KEPT,ingredient in title,omega3_trial_title_level,omega-3 named in TITLE,TRUE_POSITIVE,Cognitive impact of multidomain intervention and omega 3 according to blood Aβ42/40 ratio: a subgroup analysis from the randomized MAPT trial.
registry:nct01683565,2022,KEPT,oral/supplement signal,omega3_trial_title_level,omega-3 named in TITLE,TRUE_POSITIVE,Effects of Omega-3-6-9 fatty acid supplementation on behavior and sleep in preterm toddlers with autism symptomatology: Secondary analysis of a randomized clinical trial.
registry:nct01798680,2022,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Cholecalciferol Supplementation Does Not Affect the Risk of HIV Progression, Viral Suppression, Comorbidities, Weight Loss, and Depression among Tanzanian Adults Initiating Antiretroviral Therapy: Sec"
registry:nct01827215,2020,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Using Health Information Technology to Engage African American Women on Nutrition and Supplement Use During the Preconception Period.
registry:nct02925195,2022,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Clinical and biomarker modifiers of vitamin D treatment response: the Multi-Ethnic Study of Atherosclerosis.
registry:nct03205202,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Cocoa Flavanol Supplementation and Risk of Age-Related Macular Degeneration: An Ancillary Study of the COSMOS Randomized Clinical Trial.
registry:nct03252522,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Multinutrients Decrease Oxidative Stress in Children With ADHD: Mediation/Moderation Analysis of Randomized Controlled Trial Data.
registry:nct03419039,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Anthocyanin supplementation in adults at risk for dementia: a randomized controlled trial on its cardiometabolic and anti-inflammatory biomarker effects.
registry:nct03550209,2022,KEPT,oral/supplement signal,omega3_trial_title_level,omega-3 named in TITLE,TRUE_POSITIVE,Randomized Controlled Trial of Omega-3 and -6 Fatty Acid Supplementation to Reduce Inflammatory Markers in Children with Autism Spectrum Disorder.
registry:nct04386577,2025,KEPT,oral/supplement signal,omega3_trial_title_level,omega-3 named in TITLE,TRUE_POSITIVE,Vitamin D&lt;sub&gt;3&lt;/sub&gt; and marine ω-3 fatty acids supplementation and leukocyte telomere length: 4-year findings from the VITamin D and OmegA-3 TriaL (VITAL) randomized controlled trial.
registry:nct04744922,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Targeting brain health in subjective cognitive decline: insights from a multidomain randomized controlled trial.
registry:nct04851899,2023,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effects of Dietary Supplementation of a Microalgae Extract Containing Fucoxanthin Combined with Guarana on Cognitive Function and Gaming Performance.
registry:nct05142722,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Effect of obicetrapib, a potent cholesteryl ester transfer protein inhibitor, on p-tau217 levels in patients with cardiovascular disease."
registry:nct05209425,2024,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"A Comparison and Safety Evaluation of Micellar versus Standard Vitamin D<sub>3</sub> Oral Supplementation in a Randomized, Double-Blind Human Pilot Study."
registry:nct05232669,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effects of cocoa extract supplementation and multivitamin/multimineral supplements on self-reported fractures in the Cocoa Supplement and Multivitamins Outcomes Study randomized clinical trial.
registry:nct05242107,2023,KEPT,oral/supplement signal,omega3_trial_title_level,omega-3 named in TITLE,TRUE_POSITIVE,Lipid profile after omega-3 supplementation in neonates with intrauterine growth retardation: a randomized controlled trial.
registry:nct05243108,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Urate-Related Genetic Risk Modulates the Anti-Aging Effects of Exogenous Nucleotides: Multi-Omics Evidence From Older Adults.
registry:nct05282992,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Efficacy and tolerability of native (undenatured) type II collagen supplementation for joint health in healthy volunteers: a randomized double-blind placebo-controlled study.
registry:nct05581108,2026,KEPT,oral/supplement signal,omega3_trial_abstract_level,omega-3 + intervention phrasing in abstract,TRUE_POSITIVE,Investigating enhancement of learning and memory following supplementation with Juice Plus&lt;sup&gt;+&lt;/sup&gt;® Omega in an adolescent population.
registry:nct05759910,2024,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Effects of Supplementation with a Microalgae Extract from <i>Phaeodactylum tricornutum</i> Containing Fucoxanthin on Cognition and Markers of Health in Older Individuals with Perceptions of Cognitive 
registry:nct05975866,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,The Combined Effects of an Anti-Inflammatory Diet and Curcumin Supplementation on Thyroid Function and Lipid Profile in Patients With Hashimoto's Thyroiditis: A Double Blind Randomised Clinical Trial.
registry:nct06425094,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,"Effects of Supplementation with Microalgae Extract from &lt;i&gt;Tetradesmus obliquus&lt;/i&gt; Strain Mi175.B1.a on Gastrointestinal Symptoms and Mental Health in Healthy Adults: A Pilot Randomized, "
registry:nct06480812,2025,KEPT,oral/supplement signal,omega3_trial_abstract_level,omega-3 + intervention phrasing in abstract,TRUE_POSITIVE,The anti-inflammatory effects of three different dietary supplement interventions.
registry:nct06944938,2025,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,The role of probiotics and dietary interventions in the treatment of periodontitis: a pilot randomized controlled clinical trial.
registry:nct06972862,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Varying Influence of Menstrual Cycle Phase and Hormonal Contraceptive Use on Resistance Exercise-Induced Circulating Extracellular Vesicle and Metabolite Signalling.
registry:nct07041853,2026,DROPPED,ingredient not in title/abstract,unrelated_to_omega3,no omega-3 spelling or synonym anywhere,TRUE_NEGATIVE,Ashwagandha Root Extract Stabilises Physiological Stress Responses in Male and Female Team Sports Athletes During Pre-Season Training.
